PWSID,pfas_detected,Is Wholesaler,Is Source Water Protected,# of Facilities,PWS Type_Community water system,PWS Type_Non-Transient non-community system,PWS Type_Transient non-community system,Primary Source_Ground water,Primary Source_Ground water purchased,Primary Source_Groundwater under influence of surface water,Primary Source_Surface water,Primary Source_Surface water purchased,Service Area_Municipality,Service Area_Residential Area,Service Area_Institution,Service Area_School,Service Area_Industrial/Agricultural,geochem_U_count,seller_chain_depth,treat_gac,treat_pac,treat_mfl,treat_iex,treat_con,treat_gwd,disinfect_none,disinfect_uv,disinfect_ozone,sdwa_treated,sdwa_filtered,is_purchased,source_water_pct,source_agriculture_pct,source_urban_pct,source_forest_pct,source_grassland_pct,source_shrub_pct,source_wetland_pct,source_barren_pct,source_other_pct,log_Population Served Count,log_Service Connections Count,log_dist_industry_km,log_dist_fuds_km,log_dist_military_km,log_count_industry_in_huc12,log_count_discharge_in_huc12,log_count_manufacturer_in_huc12,log_count_fuds_in_huc12,log_count_military_in_huc12,log_well_top_open_ft,log_well_screen_len_ft,log_dist_wwtp_km,log_count_wwtp_in_huc12,log_dist_airport_km,log_count_airports_in_huc12,log_dist_landfill_km,log_count_landfills_in_huc12,FWT_GU,FWT_GW,FWT_MX,FWT_SW,ROCK_100,ROCK_200,ROCK_300,ROCK_400,ROCK_500,ROCK_600,ROCK_999,ROCK_missing,precip_mm_ann,log_dist_pfas_clustered_km
LA1061006,0.0,0.0,1.0,13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,8.507142855562735,6.806829360392176,0.766118793015768,1.6181201128169342,4.180649161725578,4.465908118654584,0.0,0.0,0.0,0.0,6.442540166468199,4.102643365036796,1.116714124032092,2.772588722239781,4.1592158404898765,0.0,3.812768256028435,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.3380126953125,4.188742204578627
LA1061007,0.0,0.0,1.0,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,8.111928063310739,7.013915474810528,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061007,0.0,0.0,1.0,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,8.111928063310739,7.013915474810528,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061017,0.0,1.0,1.0,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,10.019891860406233,9.035034150076132,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061017,0.0,1.0,1.0,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,10.019891860406233,9.035034150076132,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061017,0.0,1.0,1.0,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,10.019891860406233,9.035034150076132,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061017,0.0,1.0,1.0,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,10.019891860406233,9.035034150076132,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061017,0.0,1.0,1.0,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,10.019891860406233,9.035034150076132,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061017,0.0,1.0,1.0,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,10.019891860406233,9.035034150076132,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061017,0.0,1.0,1.0,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,10.019891860406233,9.035034150076132,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061017,0.0,1.0,1.0,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,10.019891860406233,9.035034150076132,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061017,0.0,1.0,1.0,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,10.019891860406233,9.035034150076132,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061020,0.0,1.0,1.0,26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,8.314097335405807,7.215975002651466,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061020,0.0,1.0,1.0,26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,8.314097335405807,7.215975002651466,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061020,0.0,1.0,1.0,26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,8.314097335405807,7.215975002651466,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061020,0.0,1.0,1.0,26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6923,6.8846,29.066,42.6543,2.8653,5.136,12.4178,0.2837,0.0,8.314097335405807,7.215975002651466,0.0,2.466097528800946,4.279106195162974,4.465908118654584,0.0,0.0,0.0,0.0,6.2973138735682745,4.256400445586061,0.5799224898453171,2.772588722239781,4.047156863418942,0.0,3.697764861701908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.9439697265625,4.176696908318503
LA1061024,0.0,0.0,1.0,18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,8.101980731853192,7.00397413672268,0.8940042222949149,3.0912697002630547,4.411529610114421,2.70805020110221,0.0,0.0,0.0,0.0,6.31666316931874,3.713572066704308,1.0573388033523337,2.19722457733622,3.850515619089738,0.0,3.5636761436865614,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.5059814453125,4.195761813421757
LA1061024,0.0,0.0,1.0,18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,8.101980731853192,7.00397413672268,0.8940042222949149,3.0912697002630547,4.411529610114421,2.70805020110221,0.0,0.0,0.0,0.0,6.31666316931874,3.713572066704308,1.0573388033523337,2.19722457733622,3.850515619089738,0.0,3.5636761436865614,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.5059814453125,4.195761813421757
LA1061024,0.0,0.0,1.0,18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,8.101980731853192,7.00397413672268,0.8940042222949149,3.0912697002630547,4.411529610114421,2.70805020110221,0.0,0.0,0.0,0.0,6.31666316931874,3.713572066704308,1.0573388033523337,2.19722457733622,3.850515619089738,0.0,3.5636761436865614,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.5059814453125,4.195761813421757
LA1063004,0.0,1.0,1.0,22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0847,9.9995,40.4078,14.3677,0.3201,0.1743,33.175,0.471,0.0,10.155257432638662,9.002701007197938,1.0001538248811466,3.1567237871457743,3.1757637100230625,2.302585092994046,0.0,0.0,0.0,0.0,7.695783303587044,4.4848840774774565,0.4362529282604822,3.737669618283368,3.1540001802442257,0.0,2.4731545300209823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.7119140625,3.218739815619362
LA1063004,0.0,1.0,1.0,22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0847,9.9995,40.4078,14.3677,0.3201,0.1743,33.175,0.471,0.0,10.155257432638662,9.002701007197938,1.0001538248811466,3.1567237871457743,3.1757637100230625,2.302585092994046,0.0,0.0,0.0,0.0,7.695783303587044,4.4848840774774565,0.4362529282604822,3.737669618283368,3.1540001802442257,0.0,2.4731545300209823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.7119140625,3.218739815619362
LA1063004,0.0,1.0,1.0,22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0847,9.9995,40.4078,14.3677,0.3201,0.1743,33.175,0.471,0.0,10.155257432638662,9.002701007197938,1.0001538248811466,3.1567237871457743,3.1757637100230625,2.302585092994046,0.0,0.0,0.0,0.0,7.695783303587044,4.4848840774774565,0.4362529282604822,3.737669618283368,3.1540001802442257,0.0,2.4731545300209823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.7119140625,3.218739815619362
LA1063004,0.0,1.0,1.0,22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0847,9.9995,40.4078,14.3677,0.3201,0.1743,33.175,0.471,0.0,10.155257432638662,9.002701007197938,1.0001538248811466,3.1567237871457743,3.1757637100230625,2.302585092994046,0.0,0.0,0.0,0.0,7.695783303587044,4.4848840774774565,0.4362529282604822,3.737669618283368,3.1540001802442257,0.0,2.4731545300209823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.7119140625,3.218739815619362
LA1063004,0.0,1.0,1.0,22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0847,9.9995,40.4078,14.3677,0.3201,0.1743,33.175,0.471,0.0,10.155257432638662,9.002701007197938,1.0001538248811466,3.1567237871457743,3.1757637100230625,2.302585092994046,0.0,0.0,0.0,0.0,7.695783303587044,4.4848840774774565,0.4362529282604822,3.737669618283368,3.1540001802442257,0.0,2.4731545300209823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.7119140625,3.218739815619362
LA1063013,0.0,0.0,1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,0.2044,4.6183,9.9835,36.6847,5.1236,3.695,39.6589,0.0316,0.0,9.099073559547596,8.000684784514748,1.1287211014384264,3.716798563278668,3.4628254214549763,0.0,0.0,0.0,0.0,0.0,7.180239066362775,4.101724578359674,1.2898660564468702,0.0,3.715713674263911,0.0,2.303464706021053,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.06298828125,3.7707151687739153
LA1063013,0.0,0.0,1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,0.2044,4.6183,9.9835,36.6847,5.1236,3.695,39.6589,0.0316,0.0,9.099073559547596,8.000684784514748,1.1287211014384264,3.716798563278668,3.4628254214549763,0.0,0.0,0.0,0.0,0.0,7.180239066362775,4.101724578359674,1.2898660564468702,0.0,3.715713674263911,0.0,2.303464706021053,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.06298828125,3.7707151687739153
LA1063013,0.0,0.0,1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,0.2044,4.6183,9.9835,36.6847,5.1236,3.695,39.6589,0.0316,0.0,9.099073559547596,8.000684784514748,1.1287211014384264,3.716798563278668,3.4628254214549763,0.0,0.0,0.0,0.0,0.0,7.180239066362775,4.101724578359674,1.2898660564468702,0.0,3.715713674263911,0.0,2.303464706021053,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.06298828125,3.7707151687739153
LA1063017,0.0,0.0,1.0,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4671,4.1924,26.7877,27.0098,4.5858,1.5234,35.3339,0.1,0.0,9.668650902630873,8.48528964240323,0.7449328537091758,3.343568268825519,3.417306923395224,1.0986122886681098,0.0,0.0,0.0,0.0,7.63910771306745,4.046942308513159,0.0040916179032535,3.6375861597263857,3.341702121876279,0.0,1.6838029943894073,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.2249755859375,3.4287639093799607
LA1063017,0.0,0.0,1.0,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4671,4.1924,26.7877,27.0098,4.5858,1.5234,35.3339,0.1,0.0,9.668650902630873,8.48528964240323,0.7449328537091758,3.343568268825519,3.417306923395224,1.0986122886681098,0.0,0.0,0.0,0.0,7.63910771306745,4.046942308513159,0.0040916179032535,3.6375861597263857,3.341702121876279,0.0,1.6838029943894073,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.2249755859375,3.4287639093799607
LA1063017,0.0,0.0,1.0,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4671,4.1924,26.7877,27.0098,4.5858,1.5234,35.3339,0.1,0.0,9.668650902630873,8.48528964240323,0.7449328537091758,3.343568268825519,3.417306923395224,1.0986122886681098,0.0,0.0,0.0,0.0,7.63910771306745,4.046942308513159,0.0040916179032535,3.6375861597263857,3.341702121876279,0.0,1.6838029943894073,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.2249755859375,3.4287639093799607
LA1063017,0.0,0.0,1.0,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4671,4.1924,26.7877,27.0098,4.5858,1.5234,35.3339,0.1,0.0,9.668650902630873,8.48528964240323,0.7449328537091758,3.343568268825519,3.417306923395224,1.0986122886681098,0.0,0.0,0.0,0.0,7.63910771306745,4.046942308513159,0.0040916179032535,3.6375861597263857,3.341702121876279,0.0,1.6838029943894073,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.2249755859375,3.4287639093799607
LA1063022,0.0,0.0,1.0,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4772,6.9458,14.5698,34.9832,2.1318,1.3544,39.4155,0.1223,0.0,8.896451207355227,7.614312146452,1.9822696299275624,3.456884343076409,2.8713984532835104,0.6931471805599453,0.0,0.0,0.0,0.0,7.173830628863998,3.49650756146648,0.3869616365436047,2.302585092994046,4.013770602347988,0.0,3.085097544626581,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.323974609375,3.9831187310334255
LA1063022,0.0,0.0,1.0,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4772,6.9458,14.5698,34.9832,2.1318,1.3544,39.4155,0.1223,0.0,8.896451207355227,7.614312146452,1.9822696299275624,3.456884343076409,2.8713984532835104,0.6931471805599453,0.0,0.0,0.0,0.0,7.173830628863998,3.49650756146648,0.3869616365436047,2.302585092994046,4.013770602347988,0.0,3.085097544626581,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.323974609375,3.9831187310334255
LA1063022,0.0,0.0,1.0,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4772,6.9458,14.5698,34.9832,2.1318,1.3544,39.4155,0.1223,0.0,8.896451207355227,7.614312146452,1.9822696299275624,3.456884343076409,2.8713984532835104,0.6931471805599453,0.0,0.0,0.0,0.0,7.173830628863998,3.49650756146648,0.3869616365436047,2.302585092994046,4.013770602347988,0.0,3.085097544626581,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.323974609375,3.9831187310334255
LA1063039,0.0,1.0,1.0,58,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,11.205135918761307,10.030648698152808,0.224902004329073,3.0190825221622064,3.135907174128435,2.302585092994046,0.0,0.0,0.0,0.0,7.757858735436732,4.390325500541422,1.036772345314204,3.737669618283368,3.0160935682958603,0.0,2.621794901850122,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0458984375,3.11216328452566
LA1063039,0.0,1.0,1.0,58,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,11.205135918761307,10.030648698152808,0.224902004329073,3.0190825221622064,3.135907174128435,2.302585092994046,0.0,0.0,0.0,0.0,7.757858735436732,4.390325500541422,1.036772345314204,3.737669618283368,3.0160935682958603,0.0,2.621794901850122,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0458984375,3.11216328452566
LA1063039,0.0,1.0,1.0,58,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,11.205135918761307,10.030648698152808,0.224902004329073,3.0190825221622064,3.135907174128435,2.302585092994046,0.0,0.0,0.0,0.0,7.757858735436732,4.390325500541422,1.036772345314204,3.737669618283368,3.0160935682958603,0.0,2.621794901850122,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0458984375,3.11216328452566
LA1063039,0.0,1.0,1.0,58,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,11.205135918761307,10.030648698152808,0.224902004329073,3.0190825221622064,3.135907174128435,2.302585092994046,0.0,0.0,0.0,0.0,7.757858735436732,4.390325500541422,1.036772345314204,3.737669618283368,3.0160935682958603,0.0,2.621794901850122,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0458984375,3.11216328452566
